16	2052	1
16	1986	1
16	1944	1
16	4456	1
16	15337	1
16	2073	1
16	2925	1
16	9215	1
16	6057	1
16	1974	1
16	1591	1
16	1983	1
16	1042	1
16	619	1
16	1976	1
16	1979	1
16	2040	1
16	2154	1
16	1821	1
16	2035	1
16	5619	1
16	2080	1
16	1961	1
16	3822	1
16	3464	1
16	542	1
16	2093	1
16	1711	1
16	2125	1
16	10240	1
16	566	1
16	2142	1
16	2027	1
16	2034	1
16	1353	1
17	10678	1
17	2167	1
18	2187	1
18	2192	1
18	2203	1
18	5355	1
18	2229	1
18	2211	1
18	1244	1
18	2205	1
18	2184	1
18	2235	1
18	2231	1
18	1111	1
18	5357	1
18	5347	1
18	9500	1
18	2225	1
18	1638	1
18	2228	1
18	2208	1
19	2329	1
19	346	1
19	2333	1
19	187	1
19	2267	1
19	2275	1
19	295	1
19	1870	1
19	1183	1
19	1929	1
19	6579	1
19	1388	1
19	476	1
19	1478	1
19	293	1
19	2326	1
19	2306	1
19	7341	1
19	2291	1
19	3739	1
19	195	1
19	1437	1
19	1380	1
19	3059	1
19	1938	1
19	546	1
19	2285	1
19	2284	1
19	2308	1
19	2304	1
19	2253	1
19	6611	1
19	8095	1
19	3092	1
19	5012	1
19	2307	1
19	2273	1
19	378	1
19	3107	1
19	3105	1
19	3031	1
19	1464	1
19	7398	1
19	2346	1
19	2286	1
19	559	1
20	2349	1
20	1864	1
20	2408	1
20	571	1
20	277	1
20	1791	1
20	699	1
20	837	1
20	9344	1
20	2386	1
20	2410	1
20	1910	1
20	807	1
20	3349	1
20	2381	1
20	2369	1
20	806	1
20	2360	1
20	805	1
20	205	1
20	3991	1
20	2363	1
20	1753	1
20	2388	1
20	2399	1
20	9441	1
20	564	1
20	953	1
20	2970	1
20	2412	1
20	2378	1
20	1836	1
21	2431	1
21	198	1
21	210	1
21	2465	1
21	1182	1
21	2476	1
21	160	1
21	2485	1
21	2427	1
21	2509	1
21	2420	1
21	2434	1
21	1299	1
21	2500	1
21	2241	1
21	2421	1
21	2430	1
21	2462	1
21	2508	1
21	2438	1
21	1795	1
21	2444	1
21	1437	1
21	548	1
21	7081	1
21	176	1
21	1325	1
21	620	1
21	410	1
21	2495	1
21	2445	1
21	2435	1
21	2460	1
21	205	1
21	8297	1
21	2486	1
21	2497	1
22	4670	1
22	317	1
22	11159	1
22	319	1
22	27123	1
22	2511	1
22	2518	1
22	2523	1
22	9553	1
23	2527	1
23	559	1
23	2530	1
23	1628	1
23	692	1
24	1370	1
24	2573	1
24	2605	1
24	6240	1
24	2643	1
24	2581	1
24	2568	1
24	1699	1
24	2536	1
24	2647	1
24	2503	1
24	2563	1
24	15951	1
24	1451	1
24	1224	1
24	274	1
24	1385	1
24	2595	1
24	2541	1
24	2561	1
24	1191	1
24	1307	1
24	2577	1
24	1197	1
24	2625	1
24	2538	1
24	1390	1
24	8556	1
24	2599	1
24	2562	1
24	1636	1
24	2641	1
24	1509	1
24	1537	1
24	7089	1
24	2571	1
24	2553	1
24	1663	1
24	1388	1
24	2586	1
24	1290	1
24	1199	1
24	1692	1
24	8898	1
24	2588	1
24	1195	1
24	1252	1
25	2670	1
25	1017	1
25	722	1
25	1829	1
25	20222	1
25	141	1
25	2276	1
25	20213	1
25	2404	1
25	1551	1
25	571	1
25	1848	1
25	1852	1
25	7894	1
25	1685	1
25	1709	1
25	2682	1
25	2667	1
26	757	1
26	2807	1
26	2690	1
26	2768	1
26	2719	1
26	2726	1
26	2846	1
26	2877	1
26	2706	1
26	2909	1
26	2867	1
26	2779	1
26	291	1
26	2804	1
26	2789	1
26	2871	1
26	642	1
26	12290	1
26	2737	1
26	2830	1
26	2884	1
26	187	1
26	2914	1
26	2751	1
26	1433	1
26	2902	1
26	2817	1
26	2773	1
26	17596	1
26	2701	1
26	2876	1
26	2886	1
26	2689	1
26	2840	1
26	545	1
26	2740	1
26	2721	1
26	314	1
26	2847	1
26	19860	1
26	294	1
26	2748	1
26	2730	1
26	372	1
26	2688	1
26	2785	1
26	4561	1
26	7613	1
26	2797	1
26	2805	1
26	12733	1
26	805	1
26	2901	1
26	2863	1
26	2856	1
26	2736	1
26	5740	1
26	2767	1
26	2880	1
26	2869	1
26	34803	1
26	2838	1
26	7193	1
26	2757	1
26	2815	1
26	317	1
26	2882	1
26	2791	1
26	30961	1
26	15143	1
26	2875	1
27	2940	1
27	374	1
27	632	1
27	2382	1
27	2948	1
27	2951	1
27	8331	1
27	2283	1
27	2949	1
27	2942	1
27	34486	1
27	692	1
27	2946	1
27	2525	1
27	2936	1
27	1709	1
27	2676	1
27	2952	1
27	2958	1
28	932	1
28	2990	1
28	2976	1
28	3013	1
28	3010	1
28	3008	1
28	973	1
28	2525	1
28	2997	1
28	1065	1
28	3397	1
28	2939	1
28	3000	1
28	3015	1
28	2050	1
28	692	1
28	2968	1
28	938	1
28	6423	1
28	2929	1
29	2317	1
29	440	1
29	3044	1
29	3071	1
29	1795	1
29	3023	1
29	28633	1
29	3028	1
29	3036	1
29	3020	1
29	2321	1
29	3067	1
29	1602	1
29	3082	1
29	3041	1
29	3034	1
29	1437	1
29	3075	1
29	2148	1
29	2310	1
29	3100	1
29	1005	1
29	2461	1
29	176	1
29	2220	1
29	769	1
29	801	1
29	205	1
29	3072	1
29	3090	1
29	559	1
29	309	1
29	3737	1
29	3097	1
29	7384	1
29	3087	1
29	3061	1
29	3085	1
30	372	1
31	729	1
31	209	1
31	794	1
31	3130	1
31	2773	1
31	3139	1
31	744	1
31	3120	1
31	2699	1
31	654	1
31	1755	1
31	3141	1
31	3117	1
31	730	1
31	642	1
31	997	1
32	3182	1
32	3161	1
32	3178	1
32	7652	1
32	3164	1
32	3150	1
32	7653	1
32	3180	1
32	1502	1
32	293	1
32	3146	1
33	4901	1
33	3261	1
33	1002	1
33	2372	1
33	3230	1
33	978	1
33	3225	1
33	6038	1
33	1843	1
33	3198	1
33	3253	1
33	3202	1
33	11556	1
33	887	1
33	776	1
33	3247	1
33	3192	1
33	571	1
33	3232	1
33	3208	1
33	19868	1
33	3263	1
33	3200	1
33	4705	1
33	3252	1
33	559	1
33	23823	1
33	1755	1
33	3199	1
34	3287	1
34	1811	1
34	3283	1
34	3276	1
34	3280	1
34	3269	1
34	3281	1
34	26179	1
34	165	1
34	3275	1
35	3303	1
35	3342	1
35	3325	1
35	991	1
35	3356	1
35	3328	1
35	668	1
35	1650	1
35	3359	1
35	3298	1
35	3324	1
35	2664	1
35	3316	1
35	2414	1
35	616	1
35	13217	1
35	3354	1
35	3333	1
35	3330	1
35	714	1
35	36849	1
35	15681	1
35	3373	1
35	1500	1
35	3299	1
35	3355	1
35	3338	1
35	3370	1
35	1096	1
36	3385	1
36	1875	1
36	3390	1
36	30659	1
36	598	1
36	15245	1
36	3376	1
36	3386	1
36	3397	1
37	209	1
37	2938	1
37	1513	1
37	559	1
37	467	1
37	192	1
37	468	1
37	3419	1
37	3252	1
37	3413	1
37	3427	1
37	187	1
37	3407	1
38	2337	1
38	22328	1
38	6256	1
38	9123	1
38	3521	1
38	3522	1
38	3445	1
38	3439	1
38	1331	1
38	9028	1
38	14479	1
38	2900	1
38	3520	1
38	3504	1
38	3463	1
38	3516	1
38	4432	1
38	3444	1
38	3513	1
38	3529	1
38	129	1
38	2163	1
38	3455	1
38	4430	1
38	3466	1
38	3482	1
38	3483	1
38	1782	1
38	208	1
38	7553	1
38	5063	1
38	3778	1
38	141	1
39	11624	1
40	32508	1
40	1609	1
40	3601	1
40	296	1
40	3599	1
40	3545	1
40	3589	1
40	4289	1
40	3543	1
40	12255	1
40	32193	1
40	3553	1
40	851	1
40	3593	1
40	3560	1
40	3538	1
40	3564	1
40	553	1
40	3569	1
40	2749	1
40	3554	1
40	3591	1
40	461	1
41	3610	1
41	20148	1
42	2183	1
42	38271	1
42	1113	1
42	381	1
42	3708	1
42	1229	1
42	1219	1
42	718	1
42	3721	1
42	3660	1
42	2463	1
42	3705	1
42	3679	1
42	346	1
42	1300	1
42	3706	1
42	3682	1
42	1163	1
42	3668	1
42	3707	1
42	421	1
42	3647	1
42	3432	1
42	3681	1
42	3621	1
42	3549	1
42	3717	1
42	3653	1
42	2616	1
42	1323	1
42	3626	1
42	3677	1
42	3709	1
42	3620	1
42	21023	1
42	3688	1
42	3635	1
42	6179	1
42	28438	1
42	3542	1
42	21306	1
42	2547	1
42	1695	1
43	2498	1
43	525	1
43	293	1
43	11156	1
43	2484	1
43	3739	1
43	3749	1
43	3106	1
43	3729	1
43	2315	1
43	1321	1
43	3790	1
43	3019	1
43	2627	1
43	3765	1
43	301	1
43	3722	1
43	318	1
43	6224	1
43	3096	1
43	1109	1
43	3762	1
43	2503	1
43	2071	1
43	1553	1
43	3769	1
43	3745	1
43	3795	1
43	2624	1
43	2597	1
43	7123	1
43	3751	1
43	211	1
43	1831	1
43	1150	1
43	3724	1
43	3735	1
43	1262	1
43	1239	1
43	3764	1
43	3774	1
43	1195	1
43	3621	1
44	1496	1
44	288	1
44	35879	1
44	3802	1
44	3816	1
44	1506	1
44	1511	1
44	3818	1
45	820	1
45	3960	1
45	3842	1
45	2030	1
45	12760	1
45	9165	1
45	1746	1
45	1924	1
45	1732	1
45	464	1
45	4082	1
45	30411	1
45	4143	1
45	4179	1
45	3132	1
45	3829	1
45	3969	1
45	1847	1
45	9924	1
45	4024	1
45	17878	1
45	10689	1
45	3897	1
45	1984	1
45	3329	1
45	3839	1
45	1009	1
45	1910	1
45	1886	1
45	655	1
45	632	1
45	4171	1
45	12865	1
45	7408	1
45	1892	1
45	4008	1
45	3832	1
45	3991	1
45	3950	1
45	1907	1
45	4107	1
45	1820	1
45	916	1
45	3130	1
45	2387	1
45	869	1
45	1079	1
45	742	1
45	4029	1
45	2959	1
45	1712	1
45	1718	1
45	3386	1
45	4145	1
45	4134	1
45	4182	1
45	2639	1
45	646	1
45	4064	1
45	3891	1
45	4131	1
45	566	1
45	3970	1
45	1876	1
45	4186	1
45	1096	1
45	2037	1
45	4125	1
45	3924	1
45	3372	1
45	594	1
45	12583	1
45	4111	1
45	2273	1
45	4158	1
45	654	1
45	3313	1
45	1964	1
45	870	1
45	2378	1
45	28905	1
45	3860	1
45	1003	1
45	12747	1
45	9166	1
45	3352	1
45	2969	1
45	1868	1
45	615	1
45	4036	1
45	728	1
45	3985	1
45	1968	1
45	618	1
45	2968	1
45	12832	1
45	3946	1
45	2640	1
45	733	1
45	1708	1
45	3206	1
45	992	1
45	4075	1
45	666	1
45	1031	1
45	27194	1
45	4085	1
45	4147	1
45	917	1
45	3927	1
45	4138	1
45	1987	1
45	3845	1
45	880	1
45	3237	1
45	1757	1
45	4089	1
45	580	1
45	4056	1
45	3895	1
45	3902	1
45	3930	1
45	4110	1
45	994	1
45	1944	1
45	1798	1
45	3977	1
45	4078	1
45	3918	1
45	1913	1
45	1762	1
45	4095	1
45	20632	1
45	1878	1
45	29218	1
45	3271	1
45	4152	1
45	9908	1
45	4023	1
45	4079	1
45	151	1
45	4039	1
45	3937	1
45	1815	1
45	3908	1
45	746	1
45	4065	1
45	15497	1
45	3976	1
45	3986	1
45	22034	1
45	4049	1
45	3844	1
45	574	1
45	155	1
46	4198	1
46	1105	1
46	4187	1
46	1078	1
46	2527	1
46	4229	1
46	18702	1
46	988	1
46	4231	1
46	965	1
46	39353	1
46	15765	1
46	2365	1
46	4201	1
46	18773	1
46	2492	1
46	2687	1
46	4209	1
46	4213	1
46	17610	1
46	4224	1
46	4199	1
47	4244	1
47	261	1
48	4270	1
48	7776	1
48	4263	1
48	4325	1
48	265	1
48	1165	1
48	4291	1
48	4302	1
48	7435	1
48	4316	1
48	267	1
48	4321	1
48	4295	1
48	13576	1
48	4330	1
48	4267	1
48	35851	1
48	4336	1
48	4280	1
48	275	1
48	4296	1
48	4337	1
48	4292	1
48	4248	1
48	4279	1
49	2700	1
49	2753	1
49	2659	1
50	4343	1
50	3105	1
50	779	1
50	2923	1
50	2983	1
50	4349	1
50	2674	1
50	15682	1
51	4404	1
51	1377	1
51	5634	1
51	4405	1
51	1387	1
51	4389	1
51	2660	1
51	7073	1
51	4426	1
51	4400	1
51	4418	1
51	4370	1
51	12673	1
51	14489	1
51	3154	1
51	229	1
51	4361	1
51	4365	1
51	4362	1
51	4397	1
51	4395	1
51	33035	1
51	4368	1
51	4413	1
51	3638	1
51	8633	1
51	4377	1
51	1370	1
51	35619	1
51	1169	1
51	4419	1
51	4410	1
51	5578	1
51	4360	1
51	1119	1
51	8821	1
52	1937	1
53	4451	1
53	1242	1
53	4458	1
53	4448	1
53	1628	1
53	3510	1
53	2297	1
53	7408	1
53	4471	1
53	4463	1
53	1287	1
53	4453	1
53	4435	1
53	4430	1
53	2785	1
53	4474	1
53	2850	1
53	4461	1
53	3440	1
53	367	1
53	333	1
53	679	1
53	4452	1
53	4476	1
53	545	1
54	3526	1
54	3454	1
54	4481	1
55	6191	1
55	548	1
55	4507	1
55	1413	1
55	4504	1
55	1632	1
55	4494	1
55	4503	1
55	4514	1
55	4500	1
55	384	1
55	3631	1
55	2483	1
55	202	1
55	4509	1
55	11156	1
55	793	1
55	1433	1
55	529	1
55	2523	1
55	2097	1
55	1302	1
55	1167	1
55	3715	1
55	1352	1
55	205	1
55	2466	1
55	812	1
55	291	1
55	28379	1
55	2612	1
55	4534	1
55	1421	1
55	311	1
55	2554	1
55	4512	1
55	2448	1
55	17223	1
56	4562	1
56	2843	1
56	3400	1
57	4565	1
57	4566	1
57	4568	1
57	4578	1
57	4581	1
58	4656	1
58	3070	1
58	1782	1
58	4635	1
58	4636	1
58	3092	1
58	802	1
58	4602	1
58	176	1
58	793	1
58	780	1
58	1562	1
58	4630	1
58	2097	1
58	310	1
58	3071	1
58	814	1
58	4616	1
58	4597	1
58	4361	1
58	4627	1
58	809	1
58	3409	1
58	4633	1
58	620	1
58	3511	1
58	4623	1
58	4617	1
58	5287	1
58	4594	1
58	216	1
58	3528	1
58	4596	1
58	3727	1
58	4519	1
58	3723	1
58	5429	1
59	8789	1
59	3421	1
59	4646	1
59	4647	1
59	763	1
59	4648	1
59	805	1
59	4650	1
60	2513	1
60	4668	1
61	2437	1
61	1217	1
62	4689	1
62	4681	1
62	4701	1
62	4692	1
62	8931	1
63	3240	1
63	2928	1
63	2332	1
63	4707	1
63	4705	1
63	4776	1
63	468	1
63	14965	1
63	4868	1
63	4842	1
63	4829	1
63	4803	1
63	4794	1
63	2394	1
63	3049	1
63	4886	1
63	4704	1
63	4863	1
63	40965	1
63	370	1
63	4722	1
63	26510	1
63	4798	1
63	4896	1
63	37217	1
63	2412	1
63	4857	1
63	4543	1
63	4787	1
63	559	1
63	15335	1
63	36469	1
63	8420	1
63	4708	1
63	1559	1
63	4818	1
63	6776	1
63	1795	1
63	2319	1
63	4826	1
63	4762	1
63	4766	1
63	4841	1
63	12122	1
63	4732	1
63	21444	1
63	4816	1
63	4913	1
63	4890	1
63	4769	1
63	4847	1
63	3996	1
63	4805	1
63	4714	1
63	4807	1
63	4731	1
63	29720	1
63	4875	1
63	4738	1
63	4848	1
63	16878	1
63	35431	1
63	4750	1
63	4713	1
63	4899	1
63	4914	1
63	4774	1
63	14992	1
63	917	1
63	4887	1
63	4727	1
63	16641	1
63	4726	1
63	1870	1
64	4986	1
64	4926	1
64	4987	1
64	4940	1
64	4958	1
64	4964	1
64	4925	1
64	4969	1
64	4970	1
64	4951	1
64	5256	1
64	4919	1
64	4946	1
64	4944	1
64	4941	1
64	4933	1
64	4972	1
64	4963	1
65	1762	1
65	1853	1
65	1546	1
65	5452	1
65	4994	1
65	4276	1
65	2278	1
66	2071	1
66	4999	1
66	5003	1
66	15991	1
66	5008	1
66	5006	1
66	1430	1
66	1601	1
67	5013	1
68	4813	1
68	6770	1
68	5018	1
68	5055	1
68	5017	1
68	16664	1
68	5053	1
68	4855	1
68	5048	1
68	12109	1
68	5024	1
68	12108	1
68	5034	1
69	473	1
70	5072	1
70	333	1
70	5079	1
70	5062	1
70	444	1
70	525	1
70	5073	1
70	422	1
70	4963	1
71	17781	1
71	5104	1
71	2713	1
71	26283	1
71	5110	1
71	5091	1
71	5086	1
71	5121	1
71	2872	1
71	3407	1
71	2525	1
71	5095	1
71	5118	1
71	970	1
71	5089	1
71	5092	1
72	692	1
72	2635	1
73	1993	1
73	209	1
73	5139	1
73	293	1
73	945	1
73	302	1
74	5189	1
74	5173	1
74	5167	1
74	5162	1
74	3487	1
74	5206	1
74	5205	1
74	5179	1
74	17120	1
74	5200	1
74	5191	1
74	345	1
74	391	1
74	5060	1
74	5182	1
74	4367	1
74	13277	1
74	5180	1
74	5151	1
74	7431	1
74	315	1
74	1537	1
74	8832	1
74	1513	1
74	385	1
74	9468	1
75	2490	1
75	1977	1
76	5219	1
76	5212	1
76	5215	1
76	4359	1
77	5279	1
77	5266	1
77	5282	1
77	1023	1
77	2651	1
77	12523	1
77	3581	1
77	3547	1
77	26424	1
77	5245	1
77	5246	1
77	5251	1
77	5238	1
77	5257	1
77	3551	1
77	5031	1
77	11612	1
77	1848	1
77	675	1
77	3553	1
77	5226	1
77	11721	1
77	1020	1
77	472	1
77	1851	1
77	917	1
77	673	1
78	5291	1
78	9568	1
79	34209	1
79	1307	1
79	1366	1
79	1364	1
79	5304	1
79	675	1
79	1375	1
79	1955	1
79	1419	1
79	877	1
79	3112	1
79	378	1
79	1861	1
79	9161	1
79	1385	1
79	1386	1
79	5299	1
79	5324	1
79	1402	1
79	1418	1
80	16270	1
80	5325	1
81	5343	1
81	5250	1
81	5345	1
82	5359	1
82	1307	1
82	5351	1
82	5355	1
82	160	1
82	6902	1
83	5375	1
83	5364	1
84	3089	1
84	4624	1
84	296	1
84	195	1
84	5388	1
84	2015	1
84	8592	1
84	1439	1
84	6933	1
84	1601	1
84	5433	1
84	5437	1
84	2097	1
84	2242	1
84	5386	1
84	1430	1
84	2249	1
84	12932	1
84	5429	1
84	3073	1
84	5409	1
84	5396	1
84	5431	1
84	5383	1
84	1538	1
84	1421	1
84	2474	1
84	1594	1
84	5377	1
84	5435	1
84	1493	1
84	39928	1
84	405	1
84	3767	1
85	20139	1
85	5213	1
85	4946	1
85	5227	1
85	5556	1
85	5539	1
85	5459	1
85	5462	1
85	5545	1
85	5452	1
85	5486	1
85	5441	1
85	5445	1
85	10792	1
85	5540	1
85	5562	1
85	5456	1
85	5495	1
85	10159	1
85	5520	1
85	5513	1
85	978	1
85	5505	1
85	5544	1
85	5442	1
85	5497	1
85	5506	1
85	5519	1
85	2019	1
85	18458	1
85	5449	1
85	5548	1
85	5454	1
85	911	1
85	5485	1
85	30543	1
85	5461	1
85	9778	1
86	6040	1
86	5567	1
87	5574	1
88	5581	1
88	165	1
88	5601	1
88	5598	1
88	20872	1
88	5582	1
88	2373	1
88	5586	1
88	4740	1
88	5594	1
89	2505	1
89	5612	1
89	5644	1
89	222	1
89	3692	1
89	196	1
89	1183	1
89	1240	1
89	1284	1
89	5629	1
89	6098	1
89	2619	1
89	2526	1
89	129	1
89	1189	1
89	5671	1
89	1287	1
89	2555	1
89	2160	1
89	5608	1
89	1288	1
89	192	1
89	3043	1
89	5660	1
89	5636	1
89	525	1
89	1211	1
89	5614	1
89	4623	1
89	5708	1
89	1323	1
89	3743	1
89	1441	1
89	2085	1
89	180	1
89	5713	1
89	5631	1
89	810	1
89	3719	1
89	1635	1
89	1224	1
89	1493	1
89	5685	1
89	1644	1
89	6232	1
89	5650	1
89	5672	1
89	1630	1
89	31452	1
89	5674	1
89	3538	1
89	1424	1
89	5688	1
89	5633	1
89	1805	1
89	5697	1
89	237	1
89	2495	1
89	397	1
90	2692	1
90	15872	1
90	5735	1
90	5752	1
90	5754	1
90	5742	1
90	5728	1
90	33804	1
90	19802	1
90	642	1
90	7145	1
90	5733	1
91	9145	1
91	5813	1
91	5802	1
91	13524	1
91	34595	1
91	344	1
91	434	1
91	5803	1
91	296	1
91	5835	1
91	1363	1
91	316	1
91	14500	1
91	428	1
91	377	1
91	5828	1
91	5834	1
91	306	1
91	9133	1
91	5763	1
91	5073	1
91	314	1
91	5781	1
91	3048	1
91	4617	1
91	3420	1
91	31879	1
91	5799	1
91	5795	1
91	18166	1
91	183	1
91	5789	1
91	4442	1
91	4367	1
91	5831	1
91	14487	1
91	5819	1
91	1474	1
91	5812	1
91	5823	1
91	6263	1
91	5068	1
91	482	1
91	320	1
91	313	1
91	323	1
