17058	1444	1
17058	7582	1
17058	10673	1
17058	10325	1
17058	6481	1
17058	11954	1
12026	8959	1
12026	650	1
2196	2499	1
2196	255	1
2196	319	1
2196	877	1
2196	8502	1
2196	7397	1
2196	1761	1
5472	7650	1
5472	629	1
5472	8634	1
5472	5345	1
5800	6254	1
5800	2191	1
5800	11113	1
5800	1999	1
5800	4591	1
5800	9988	1
5800	2496	1
5800	209	1
5800	10878	1
5800	3033	1
5800	1807	1
5800	7149	1
5800	1502	1
7030	2356	1
7030	7580	1
7030	9762	1
7030	3817	1
7030	5577	1
7030	5225	1
7030	5491	1
7030	5799	1
7030	550	1
7030	589	1
7030	3942	1
10160	2084	1
10160	330	1
10160	4647	1
10160	504	1
10160	3369	1
10160	485	1
10160	2922	1
10160	3200	1
9433	6696	1
9433	11049	1
9433	7520	1
9433	3691	1
5867	10335	1
5867	8935	1
5867	1197	1
12515	6818	1
12515	2144	1
12515	8657	1
12515	8277	1
12669	1214	1
12669	3552	1
12669	616	1
2852	2605	1
19506	11949	1
19506	3923	1
19506	1195	1
19506	3922	1
19506	8779	1
12842	277	1
12842	4176	1
12842	2770	1
12842	3033	1
12842	10786	1
12842	10061	1
11739	10852	1
11739	6953	1
10966	1437	1
10966	676	1
10966	1290	1
7660	2189	1
7660	9000	1
7660	2105	1
7660	249	1
14244	5314	1
14244	5111	1
14244	248	1
14000	5823	1
11175	7594	1
11175	2092	1
11175	8167	1
11195	900	1
11195	1583	1
11195	4901	1
11195	65	1
8636	8999	1
5719	1189	1
5719	3739	1
5719	10081	1
11545	12	1
11545	4970	1
11545	3246	1
11545	6181	1
4311	6421	1
4311	2252	1
8	177	1
8	138	1
8	208	1
8	164	1
8	173	1
8	185	1
8	219	1
8	61	1
8	168	1
8	169	1
8	88	1
8	140	1
8	192	1
8	189	1
8	179	1
8	204	1
8	216	1
8	212	1
8	176	1
8	207	1
8	150	1
8	213	1
8	200	1
8	209	1
8	210	1
8	211	1
8	203	1
8	183	1
8	157	1
8	156	1
8	194	1
8	197	1
8	152	1
3815	9978	1
3815	2048	1
12555	3010	1
12555	703	1
12555	4357	1
12555	2170	1
6211	750	1
6211	3792	1
6211	406	1
6211	498	1
6211	10773	1
6211	734	1
6211	2577	1
6211	9194	1
12818	6214	1
12818	4199	1
12818	5185	1
12818	10548	1
12818	8511	1
12818	1990	1
12818	10894	1
12818	907	1
12818	4819	1
12818	9963	1
12818	8983	1
12818	4328	1
12818	5347	1
12818	5938	1
12818	10332	1
12125	4209	1
12125	9792	1
12125	2303	1
12125	49	1
12125	2412	1
12125	9489	1
12125	6355	1
12125	6221	1
12125	7046	1
12125	8485	1
12125	11755	1
12125	10144	1
12125	4740	1
12125	7120	1
7382	1137	1
7382	335	1
7382	8187	1
7382	5218	1
10855	807	1
7425	1417	1
1805	7968	1
1805	2489	1
1805	1623	1
1805	1609	1
1805	7961	1
1805	7962	1
1805	4111	1
1805	839	1
1805	2532	1
1805	7967	1
1805	1604	1
1805	1624	1
1805	2407	1
1805	893	1
1805	2298	1
1805	1613	1
1805	4850	1
1805	14	1
1805	2207	1
1805	2857	1
1805	3827	1
1805	2774	1
1805	2490	1
1805	7958	1
1805	853	1
1805	3967	1
1805	2288	1
1805	4786	1
1805	7964	1
1805	5845	1
1805	2210	1
1805	1046	1
1805	2284	1
1805	7965	1
1805	2174	1
1805	5408	1
1805	2404	1
1081	867	1
1081	1138	1
1081	6409	1
1081	6408	1
1081	3981	1
1081	3112	1
1081	916	1
1081	183	1
13072	7831	1
14816	3760	1
18520	1356	1
18520	8463	1
2310	5195	1
2310	883	1
2310	8632	1
2310	485	1
2310	5363	1
2310	1828	1
2310	4705	1
2310	4093	1
2310	6888	1
2310	1837	1
2310	141	1
2310	1749	1
2310	1226	1
2310	1959	1
2310	402	1
2310	8631	1
2310	8633	1
2310	1273	1
2310	1329	1
2310	8630	1
2310	8629	1
2310	103	1
2310	798	1
2310	607	1
10550	2670	1
10550	25	1
10550	15	1
10550	6190	1
10550	4348	1
18178	360	1
18178	9695	1
18178	11418	1
18986	12080	1
18986	7364	1
18986	8373	1
18986	12002	1
18986	8447	1
18986	11753	1
18986	3724	1
6900	491	1
6900	6193	1
6900	1892	1
6900	2326	1
6900	2213	1
6900	916	1
6900	2408	1
6900	4810	1
6900	4309	1
6900	3520	1
6900	4069	1
6900	49	1
6900	4634	1
6900	2261	1
6900	8062	1
6900	6927	1
6900	2671	1
6900	2120	1
6900	6194	1
6900	1621	1
6900	3968	1
6900	6902	1
6900	3960	1
6900	4310	1
6900	6200	1
6900	2885	1
6900	1622	1
6900	3967	1
6900	7322	1
6900	5382	1
6900	8198	1
6900	4728	1
6900	1623	1
6900	2407	1
6900	2481	1
6900	384	1
6900	2525	1
6900	1624	1
6900	3516	1
6900	2297	1
6900	1627	1
6900	3965	1
6900	3515	1
6900	2294	1
6900	3988	1
6900	2758	1
6900	2388	1
6900	2887	1
6900	2158	1
6900	2410	1
6900	2672	1
6900	2390	1
6900	2311	1
6900	2582	1
6900	8849	1
1531	7496	1
1531	4545	1
1531	7497	1
1531	7501	1
1531	2196	1
1531	2424	1
1531	7499	1
1531	7495	1
17000	7864	1
17000	588	1
1945	180	1
1945	1185	1
1945	3378	1
1945	4329	1
1945	320	1
1945	8188	1
1945	1149	1
1945	8189	1
1945	4759	1
1945	3201	1
1945	483	1
17941	5135	1
17941	2482	1
21437	3145	1
21437	7120	1
21437	8306	1
19368	6174	1
19368	8662	1
19368	10165	1
19368	1225	1
19368	8136	1
5450	10876	1
5450	141	1
5450	10319	1
5450	5474	1
13540	4657	1
13540	4819	1
13540	6214	1
13540	10689	1
13540	10299	1
13540	1218	1
5542	3481	1
8304	6265	1
8304	5257	1
8304	7441	1
302	3187	1
302	483	1
302	3192	1
302	3185	1
302	3189	1
2807	2232	1
2807	3573	1
2807	946	1
2807	280	1
2807	7343	1
2525	8872	1
2525	930	1
2525	4861	1
2525	1388	1
2525	3452	1
22093	114	1
22093	11759	1
22093	2074	1
22093	11152	1
22093	11859	1
22093	12078	1
22093	434	1
22093	8546	1
22093	6354	1
22093	9934	1
22093	11153	1
22093	11861	1
22093	11918	1
22093	2641	1
22093	2538	1
20709	8288	1
20709	2105	1
20709	1634	1
20709	6476	1
20709	4355	1
20473	1610	1
20473	698	1
20473	3962	1
20473	1608	1
20473	3509	1
20473	897	1
20473	11089	1
4044	6492	1
4044	4113	1
18738	2203	1
18738	75	1
6724	3037	1
9261	4529	1
9261	2007	1
13466	4248	1
13466	10088	1
13466	2983	1
6423	8176	1
6423	4121	1
6423	3574	1
16907	4695	1
16907	706	1
16907	2487	1
16907	853	1
16907	2285	1
16907	2879	1
16907	2203	1
2680	2422	1
2680	7216	1
2680	7064	1
2680	127	1
2680	907	1
2680	2551	1
2680	628	1
2680	5089	1
2680	6720	1
2680	912	1
2680	4162	1
2680	3695	1
2680	3497	1
2680	6446	1
2680	1499	1
2680	5283	1
5833	9239	1
5833	94	1
5833	279	1
5833	1659	1
5833	7199	1
5833	8698	1
6032	11201	1
6032	1024	1
6032	11078	1
6032	8562	1
6032	8878	1
6032	5775	1
6032	11203	1
6032	2266	1
6032	1043	1
6032	1068	1
6032	6933	1
9386	1252	1
9386	3097	1
9386	9455	1
9386	3963	1
10604	3826	1
10604	7476	1
12012	4287	1
20265	2618	1
20265	2336	1
6619	3373	1
6619	4856	1
6619	1651	1
690	3256	1
690	268	1
690	5254	1
690	5251	1
690	2927	1
690	5249	1
690	2018	1
690	827	1
690	1922	1
690	5253	1
690	209	1
690	3548	1
690	453	1
690	5252	1
690	2827	1
690	3533	1
690	471	1
6305	7204	1
6305	157	1
19821	1824	1
19821	4250	1
6989	4766	1
6989	6203	1
11356	2238	1
11356	6119	1
10848	10645	1
10848	74	1
10848	1469	1
10848	1485	1
2987	2485	1
2987	3960	1
2987	219	1
2987	3998	1
2987	41	1
2987	2120	1
2987	2326	1
2987	22	1
2987	435	1
2987	6697	1
2987	2259	1
2987	38	1
2987	2164	1
2987	6902	1
2987	2761	1
2987	6101	1
14988	5237	1
14988	11027	1
14988	485	1
14988	3940	1
14988	8735	1
14988	6702	1
14988	11113	1
14988	889	1
14988	3783	1
17265	4133	1
17265	10996	1
17798	10796	1
17798	3965	1
17798	335	1
17798	6941	1
17798	4634	1
17798	6353	1
571	1379	1
571	4752	1
571	424	1
551	3798	1
551	103	1
551	1142	1
551	3672	1
551	1594	1
551	1226	1
551	1361	1
551	4553	1
551	2445	1
551	410	1
551	4556	1
551	4557	1
551	2944	1
6707	9275	1
6707	4615	1
6707	5029	1
6707	638	1
12049	275	1
16095	8141	1
21804	124	1
21804	1471	1
7706	7494	1
7706	1966	1
7706	10238	1
7706	9259	1
7706	3149	1
1163	6605	1
1163	6595	1
11290	4354	1
11290	15	1
11290	8428	1
11290	6697	1
11290	12	1
19252	3244	1
19252	424	1
8190	9118	1
8190	1045	1
8453	5139	1
8453	9832	1
8453	10072	1
8453	5311	1
8453	1282	1
8453	5286	1
10467	2258	1
10467	44	1
10467	1637	1
10467	3250	1
10467	1615	1
10467	2758	1
10467	108	1
10467	2320	1
10467	2484	1
10467	6902	1
10467	2884	1
10467	2298	1
10467	4813	1
10467	2886	1
10467	1614	1
10467	4635	1
10467	2122	1
10467	2391	1
10467	2162	1
10467	2488	1
10467	3515	1
10467	2207	1
10467	840	1
10467	1084	1
10467	3967	1
10467	2588	1
10467	2213	1
10467	2407	1
10467	1619	1
10467	1622	1
10467	2526	1
10467	2525	1
10467	2209	1
10467	2485	1
10467	6101	1
10467	2532	1
10467	3968	1
10467	2881	1
10467	2661	1
10467	2670	1
10467	2203	1
10467	6803	1
10467	3961	1
10467	855	1
10467	2292	1
10467	1627	1
10467	2301	1
10467	706	1
10467	1628	1
10467	2123	1
5374	5790	1
5374	4272	1
1621	3071	1
1621	1609	1
1621	470	1
1621	7550	1
11481	2886	1
11481	3967	1
11481	6201	1
11481	849	1
11481	2288	1
11481	2116	1
11481	15	1
11481	2485	1
11481	2317	1
11481	3113	1
11481	2120	1
11481	1632	1
11481	2887	1
11481	36	1
11481	8059	1
11481	2324	1
11481	1631	1
11481	2280	1
11481	2390	1
11481	4719	1
11481	8261	1
11481	2117	1
11481	2750	1
11481	1851	1
11481	1875	1
11481	44	1
11481	2124	1
11481	3239	1
11481	1618	1
11481	2123	1
11481	2410	1
11481	1891	1
11481	2480	1
11481	3961	1
11481	2668	1
11481	3142	1
11481	3960	1
4218	10283	1
4218	6023	1
18080	3683	1
18080	2110	1
18080	2121	1
18080	2872	1
18080	2400	1
18080	2879	1
18080	3098	1
20829	4985	1
20829	5237	1
12869	9999	1
12869	8717	1
6473	9825	1
3744	2457	1
3744	6452	1
3744	2348	1
3744	163	1
3744	9854	1
20691	6319	1
20691	78	1
20691	313	1
21417	1472	1
21417	124	1
18825	7721	1
18825	2690	1
270	2921	1
270	2890	1
270	2919	1
270	2912	1
270	1143	1
270	2920	1
270	2917	1
270	2915	1
270	1481	1
270	280	1
15680	1419	1
15680	7004	1
588	3642	1
588	1342	1
9218	29	1
9218	1785	1
9218	9744	1
9218	1642	1
9218	2728	1
12931	1693	1
12931	5005	1
12931	8575	1
12931	1244	1
12931	5592	1
12931	8702	1
12132	11545	1
12132	5055	1
12132	3954	1
11384	8576	1
11384	5933	1
10463	5849	1
20554	3037	1
20554	11340	1
20554	8286	1
15083	8028	1
15083	11314	1
5209	8654	1
5209	7333	1
1725	427	1
1725	2773	1
1725	1277	1
1725	608	1
1725	2068	1
1725	618	1
11880	4433	1
11880	6739	1
2663	4650	1
5321	10946	1
5321	232	1
19872	37	1
19872	2876	1
19872	2253	1
1150	3319	1
1150	3674	1
12757	3358	1
3131	1873	1
3131	5402	1
10257	10606	1
10257	1244	1
10257	1172	1
10257	4609	1
10257	5547	1
12086	2630	1
20034	11599	1
14771	6921	1
14771	4620	1
15092	416	1
15092	2027	1
15092	7471	1
18081	2477	1
18081	623	1
18081	2750	1
51	589	1
1657	7747	1
1657	2492	1
1657	1604	1
1657	2399	1
1657	2327	1
1657	1148	1
1657	705	1
1657	2365	1
1657	2320	1
1657	2300	1
1657	6965	1
1657	2883	1
1657	2488	1
1657	3964	1
1657	2403	1
1657	3503	1
1657	2124	1
1657	4503	1
1657	1580	1
1657	2405	1
1657	5291	1
1657	7719	1
1657	1629	1
1657	4126	1
1657	624	1
1657	3509	1
13012	2293	1
13012	2300	1
13012	2476	1
13012	2477	1
13012	12	1
13012	2017	1
13012	1617	1
13012	6101	1
13012	9	1
13012	2162	1
13012	2298	1
13012	1820	1
13012	2107	1
13012	2524	1
10716	589	1
10716	590	1
3906	4847	1
8277	4193	1
8277	6745	1
2968	4110	1
2968	731	1
2968	3091	1
2968	6985	1
2968	1729	1
5205	491	1
5205	10298	1
5205	8633	1
5205	5917	1
5205	8665	1
5205	4688	1
11672	1773	1
11672	3025	1
16948	1787	1
2796	9175	1
2796	2782	1
7894	128	1
7894	2623	1
7894	7919	1
18512	5212	1
21564	2122	1
21564	2117	1
21564	2285	1
21564	2261	1
21564	5940	1
21564	75	1
11590	4857	1
11590	1341	1
11590	3797	1
9171	5555	1
9171	6466	1
9171	11304	1
9171	1090	1
14672	877	1
14672	12013	1
14672	518	1
14672	2419	1
14672	3921	1
14672	8111	1
14672	9717	1
14672	4137	1
14672	610	1
14672	12018	1
14672	4663	1
14672	3978	1
14672	11783	1
14672	10419	1
14672	10939	1
14672	10872	1
14672	11375	1
14672	5689	1
14672	12023	1
14672	11950	1
14672	9866	1
14672	12009	1
14672	12012	1
14672	10827	1
14672	12021	1
14672	9532	1
14672	11990	1
14672	2085	1
7903	7441	1
7903	7743	1
7903	339	1
310	2118	1
310	1121	1
310	3232	1
310	3243	1
310	2846	1
310	3229	1
310	706	1
310	3237	1
310	1823	1
310	3227	1
310	1756	1
310	3226	1
310	3235	1
310	1891	1
310	103	1
310	2119	1
310	3248	1
310	1694	1
310	3234	1
310	3244	1
11001	1121	1
11001	3998	1
11001	1066	1
11001	2672	1
11001	2117	1
11001	1820	1
11001	4190	1
11001	2106	1
11001	2388	1
20866	6174	1
20866	10145	1
20866	8779	1
14173	169	1
14173	7389	1
5064	9176	1
5064	5843	1
5064	2910	1
5064	6773	1
5064	5970	1
18341	3791	1
18341	10651	1
18516	3088	1
6578	3640	1
6578	1263	1
6578	550	1
6578	4676	1
6578	4819	1
6578	2085	1
16900	2476	1
16900	2401	1
16900	2883	1
16900	2661	1
18767	2490	1
18767	7340	1
18767	3249	1
18767	1084	1
18767	706	1
18767	4068	1
18767	7934	1
18767	2661	1
18767	1627	1
15756	607	1
15756	7713	1
570	2220	1
570	4749	1
1690	128	1
1690	322	1
1690	347	1
1690	6749	1
1690	4853	1
1690	5616	1
1690	1139	1
4998	3374	1
18068	9442	1
18068	3629	1
20093	610	1
20093	7194	1
21824	6972	1
21824	35	1
21824	2485	1
2902	2281	1
2902	1762	1
2902	2471	1
2902	6498	1
2902	158	1
2902	1541	1
2902	698	1
2902	1932	1
5911	5405	1
5911	8778	1
5911	11118	1
5911	10613	1
5911	445	1
5911	7154	1
5911	56	1
5911	6551	1
20461	7761	1
20257	2447	1
20257	347	1
10685	4360	1
21578	124	1
21578	128	1
7075	367	1
7075	1143	1
16527	5820	1
16527	4435	1
11577	2468	1
10581	8954	1
10581	1143	1
10581	11300	1
19070	314	1
19070	2620	1
3088	1815	1
3088	1724	1
3088	7199	1
3088	5206	1
3088	3673	1
470	4150	1
470	4153	1
470	4140	1
470	4139	1
470	4144	1
470	4147	1
470	2248	1
470	4152	1
470	169	1
470	3773	1
470	1443	1
470	1906	1
5415	1461	1
5415	3897	1
5415	6190	1
5415	10	1
5415	35	1
5415	811	1
5415	3077	1
5415	6353	1
18276	7565	1
18276	3029	1
4743	1356	1
4743	3029	1
4743	2424	1
4743	468	1
4743	141	1
4743	729	1
4743	1311	1
6771	447	1
6771	4216	1
6771	544	1
6771	7292	1
6771	2431	1
1175	2118	1
1175	6649	1
1175	2161	1
1175	38	1
1175	769	1
1175	5249	1
1175	2588	1
1175	6636	1
1175	4695	1
1175	6641	1
1175	840	1
1175	5430	1
1175	5348	1
1175	4862	1
1175	1136	1
1175	6644	1
1175	6104	1
1175	3331	1
1175	1166	1
1175	2284	1
1175	6645	1
1175	5742	1
1175	500	1
1175	3961	1
1175	2285	1
1175	6431	1
1175	6635	1
1175	2815	1
1175	2886	1
1175	232	1
1175	6638	1
1175	944	1
19547	8678	1
19547	4324	1
19547	7486	1
15160	318	1
15160	210	1
6868	2135	1
6868	7819	1
6465	40	1
6465	2205	1
6465	4893	1
6465	1578	1
6465	4257	1
6465	6213	1
19221	6029	1
3124	3071	1
3124	1984	1
10878	7193	1
3535	8262	1
3535	2200	1
3535	3117	1
20487	8497	1
20487	11114	1
9207	2860	1
9207	1885	1
9207	1824	1
9207	6501	1
9207	2320	1
9207	4073	1
9207	1471	1
9207	6797	1
9207	3130	1
9207	2390	1
9207	2759	1
11320	8587	1
11320	1166	1
11320	1051	1
11320	1534	1
11320	8928	1
18239	6352	1
7101	9469	1
7101	1344	1
7101	7820	1
7101	4549	1
18183	1544	1
18183	122	1
9819	6545	1
9819	2757	1
9819	9699	1
2897	2803	1
2897	1509	1
2897	3728	1
2897	4951	1
3751	7181	1
3751	559	1
3751	2687	1
3751	6503	1
3751	6680	1
3751	9938	1
15358	9254	1
15358	1028	1
15358	3790	1
9186	319	1
9186	4572	1
9186	671	1
13358	2453	1
13358	3099	1
13358	1166	1
13358	859	1
13358	421	1
13358	1530	1
13358	3468	1
13358	227	1
13358	5938	1
20620	5229	1
20620	1407	1
11196	914	1
11196	606	1
15145	5401	1
15145	10886	1
15145	5219	1
88	1143	1
88	1135	1
88	1134	1
88	1149	1
88	1140	1
88	476	1
88	944	1
88	1147	1
88	1137	1
88	1139	1
88	1141	1
1530	1178	1
1530	4268	1
1530	2972	1
1530	7493	1
1530	5233	1
6354	5856	1
16465	411	1
16465	10962	1
16465	9435	1
16465	7124	1
16465	324	1
16465	2460	1
16465	7913	1
5618	10669	1
3711	2348	1
3711	2985	1
3711	3507	1
3711	7792	1
3711	8569	1
3711	2389	1
17582	606	1
9843	7672	1
9843	3652	1
5197	771	1
5197	349	1
5197	867	1
5197	2011	1
5197	222	1
5197	4783	1
2107	103	1
2107	1698	1
2107	2983	1
2107	7533	1
2107	8388	1
10493	3249	1
10493	1121	1
10493	1613	1
10493	2589	1
10493	4127	1
1145	458	1
897	5723	1
897	5896	1
136	1860	1
136	1872	1
136	1886	1
136	1879	1
136	55	1
136	1875	1
136	1878	1
136	1871	1
136	747	1
136	1869	1
136	1888	1
136	1852	1
136	16	1
136	1832	1
136	1862	1
136	10	1
136	870	1
136	1838	1
136	29	1
136	1827	1
136	699	1
136	1876	1
136	1874	1
136	1310	1
136	1857	1
136	1880	1
136	730	1
136	1884	1
136	1831	1
136	1846	1
136	742	1
136	1894	1
136	1891	1
136	1873	1
136	1866	1
136	1843	1
136	1850	1
136	1865	1
136	1848	1
136	1819	1
136	1845	1
136	1681	1
136	1867	1
136	1849	1
17080	3130	1
17080	6139	1
219	2537	1
219	1012	1
219	1143	1
219	2519	1
219	2516	1
219	2534	1
219	2524	1
219	2529	1
219	2518	1
219	2522	1
219	2532	1
13051	6545	1
13051	6459	1
13051	1824	1
13051	2171	1
13051	349	1
13051	9715	1
13051	2749	1
1265	4505	1
1265	423	1
1265	6812	1
1265	3486	1
1265	5356	1
1265	269	1
1265	6907	1
1265	332	1
1265	6123	1
1265	3601	1
1265	6908	1
1265	792	1
1265	3770	1
1265	5686	1
1265	5974	1
1265	1304	1
1265	1634	1
11888	9561	1
11888	22	1
11888	6681	1
6799	1471	1
6799	2597	1
6799	11360	1
6799	1977	1
6952	5581	1
276	2949	1
276	2944	1
276	2948	1
12706	518	1
12706	238	1
15336	7416	1
15336	1860	1
15336	4073	1
15336	2655	1
13413	7242	1
13413	9555	1
10828	32	1
10828	707	1
10828	1851	1
17351	1471	1
17351	3871	1
17351	1143	1
17351	6936	1
17351	126	1
17351	9040	1
17351	2813	1
13393	4600	1
13393	912	1
13393	1982	1
1042	2703	1
493	4272	1
493	4271	1
493	4277	1
493	2861	1
493	2920	1
8279	550	1
8279	2032	1
8279	10971	1
8279	4988	1
8279	1166	1
7381	4882	1
7381	7359	1
1870	8096	1
1870	8097	1
9495	1044	1
9495	4333	1
9495	1972	1
9668	5604	1
9668	7267	1
113	1547	1
113	1544	1
113	1543	1
113	1550	1
113	1545	1
113	1551	1
113	1554	1
113	1549	1
113	1074	1
5758	1224	1
5758	10997	1
18586	7586	1
18586	8151	1
18586	1009	1
11947	7375	1
11947	5493	1
11947	8807	1
11947	9202	1
11947	2129	1
2124	2239	1
2124	6926	1
2124	8405	1
2124	4798	1
2124	7627	1
13425	11635	1
13425	7116	1
13425	10536	1
13425	330	1
13425	4317	1
20921	5346	1
20921	128	1
2370	1202	1
9217	7391	1
9217	4409	1
9217	2607	1
9217	2068	1
12561	678	1
3832	4325	1
10149	2293	1
10149	3239	1
10149	6179	1
10149	1864	1
10149	9591	1
10149	6184	1
10149	12	1
10149	7340	1
10149	792	1
10149	5454	1
10149	2262	1
10149	2489	1
10149	2259	1
10149	3508	1
10149	5392	1
3451	1433	1
3451	3112	1
3451	2167	1
12092	10113	1
12092	4205	1
4339	4953	1
4339	2676	1
4339	2451	1
4339	4199	1
4339	10370	1
4339	4575	1
4339	3692	1
4339	3519	1
4339	3142	1
4339	1434	1
4339	3517	1
4339	772	1
4339	1884	1
4339	5998	1
4339	2842	1
4339	9377	1
4339	8165	1
4339	3250	1
4339	10073	1
4339	2214	1
4339	1310	1
4339	3968	1
4339	2123	1
4339	10368	1
4339	1508	1
4339	3773	1
4339	2841	1
8603	1632	1
8603	2209	1
8603	42	1
8603	423	1
8472	11160	1
8472	10028	1
3030	1719	1
3030	7141	1
3030	3593	1
3030	9392	1
3030	7427	1
3030	5141	1
3030	898	1
3030	4560	1
3030	9030	1
3030	5582	1
3030	1384	1
3030	4104	1
3030	269	1
3030	1234	1
16893	2478	1
16893	4694	1
16893	35	1
16893	624	1
16893	2116	1
16893	6205	1
16893	6349	1
16893	1604	1
16893	2295	1
16893	2284	1
16893	2472	1
17079	4381	1
17079	3250	1
17079	1892	1
17079	2886	1
17079	3519	1
17079	3142	1
17079	3083	1
17079	2673	1
17079	2214	1
17079	2213	1
17079	2210	1
17079	4064	1
17079	1619	1
17079	2876	1
17079	2399	1
17079	2484	1
866	780	1
866	5440	1
866	5829	1
866	3574	1
866	51	1
866	5820	1
866	2337	1
866	596	1
866	5834	1
866	29	1
866	5815	1
866	1022	1
866	4000	1
866	5354	1
866	5022	1
866	5828	1
866	3357	1
866	2418	1
866	4872	1
866	5816	1
866	2154	1
866	5818	1
866	5826	1
866	5822	1
866	738	1
866	2215	1
866	3787	1
866	5673	1
866	1635	1
866	1417	1
866	1336	1
866	2348	1
866	1014	1
866	25	1
866	1842	1
866	1896	1
1849	8064	1
10801	559	1
11685	5507	1
11685	7170	1
1914	4998	1
1914	8144	1
3198	9304	1
3198	3476	1
17847	3274	1
17847	10502	1
14663	10872	1
14663	9866	1
14663	518	1
14663	11341	1
14663	8111	1
14663	877	1
14663	12019	1
14663	3306	1
14663	11950	1
21137	10393	1
21137	1552	1
19808	2074	1
19808	5694	1
13283	3053	1
13283	4571	1
18808	94	1
18808	4206	1
22318	2677	1
22318	4741	1
22318	11756	1
22318	10924	1
18983	1198	1
21309	2173	1
18391	3760	1
17417	2306	1
11867	3195	1
11867	5927	1
6244	7377	1
6244	8912	1
6244	209	1
6244	637	1
6244	10968	1
6244	2765	1
6244	11253	1
6244	5273	1
6244	3145	1
6244	476	1
3473	1633	1
3473	2320	1
3473	860	1
3473	3624	1
3473	6902	1
17783	4819	1
17783	11063	1
17783	2245	1
17783	9137	1
17783	2243	1
17783	9646	1
14925	2582	1
14925	2119	1
14925	2876	1
14925	2414	1
6407	2521	1
6407	13	1
6407	6	1
6407	4731	1
6407	4980	1
6407	2207	1
6407	2297	1
6407	2876	1
6407	2750	1
6407	3343	1
6407	7061	1
9944	6027	1
15807	7978	1
20970	1090	1
20970	1605	1
20970	2528	1
20970	2879	1
20970	2261	1
11897	4779	1
11897	2041	1
11897	2424	1
11897	4346	1
17803	3123	1
8938	4814	1
8938	9702	1
8938	1656	1
8938	8044	1
8938	6517	1
3033	9397	1
3033	9399	1
3033	2845	1
3033	8768	1
16408	9313	1
16408	974	1
564	4653	1
564	4659	1
564	4657	1
564	182	1
564	1734	1
564	4655	1
564	1219	1
564	1317	1
564	4649	1
564	4663	1
564	1534	1
564	1980	1
564	319	1
564	4383	1
564	4654	1
564	4660	1
18906	2288	1
18906	2298	1
18906	4741	1
18906	4064	1
18906	4213	1
18906	2668	1
18906	2318	1
18906	44	1
18906	1121	1
18906	1622	1
18906	707	1
18906	859	1
18906	4998	1
22172	11755	1
22172	11019	1
22172	4205	1
22172	7118	1
22172	6221	1
3527	2675	1
3527	2302	1
